"Formatted ID","Name","Schedule State","Plan Estimate","Feature","Project","Direct Children Count","Release","Blocked","Parent ID"
"US202582","BDX_DIVA. Diva search limits optimization. DF DV replacement experiment Part 2","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202581","BDX_DIVA: Diva Search TTR Part 1","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202580","BDX_DIVA. Diva search self signature optimization exeperiments Part 1","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202579","BDX_DIVA. Diva search limits optimization. DF DV replacement experiment Part 1","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202578","BDX_DIVA. Diva search module release WW 21 TP Part 1","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202577","BDX_DIVA: Diva Alpha vs Gamma contend bench mark implementation Part 2","Defined","2.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202576","BDX_DIVA: Diva Alpha vs Gamma contend bench mark implementation Part 1","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202575","BDX_DIVA: Fully validated BDX-ML R0 DIVA collateral in place for the ww19 PO TP","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202574","BDX_DIVA: Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Class TPI - Rave","0","Q215","False",""
"US202573","BDX_HVQK: Tunning UTP HVQK module to support class","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202572","BDX_HVQK: Validate UTP HVQK module to support class","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Class TPI - Rave","0","Q215","False",""
"US202571","BDX_HVQK: Integrate UTP HVQK module to support class","Defined","2.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202570","BDX_HVQK: Define UTP HVQK module to support class","Defined","2.0","Feature F4253: BDX ML Q215 Fully validated BDX-ML R0 test collateral in place for the ww19 PO TP","Class TPI - Rave","0","Q215","False",""
"US202569","BDX_EDM: Limit Calculations R0 and MCC L0 stepping","Defined","2.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202568","BDX_EDM: Calculate MCC EP ES2 limits","Defined","2.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202567","BDX_EDM: Support MCC EP M0 stepping","Defined","2.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202566","BDX_EDM: Calculate and Implement limits for B0 HCC EP and EX","Defined","2.0","Feature F4253: BDX ML Q215 Fully validated BDX-ML R0 test collateral in place for the ww19 PO TP","Class TPI - Rave","0","Q215","False",""
"US202565","BDX_EDM: Analyse A0 limits calculations against B0 data","Defined","2.0","Feature F4253: BDX ML Q215 Fully validated BDX-ML R0 test collateral in place for the ww19 PO TP","Class TPI - Rave","0","Q215","False",""
"US202564","BDX_TPI: WW33 Base TP integration Integrator","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202563","BDX_TPI: WW31 Rev 31H0 TP 3rd Integrator","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202562","BDX_TPI: WW31 Rev 31H0 TP 2nd Integrator","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202561","BDX_TPI: WW31 Rev 31H0 TP 1st Integrator","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202560","BDX_TPI: WW31 Base TP integration Integrator","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202559","BDX_TPI: WW29 Rev 29G0 TP 3rd Integrator","Defined","4.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Class TPI - Rave","0","Q215","False",""
"US202558","BDX_TPI: WW29 Rev 29G0 TP 2nd Integrator","Defined","8.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Class TPI - Rave","0","Q215","False",""
"US202557","BDX_TPI: WW29 Rev 29G0 TP 1st Integrator","Defined","8.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Class TPI - Rave","0","Q215","False",""
"US202556","BDX_TPI: WW29 Base TP integration Integrator","Defined","4.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Class TPI - Rave","0","Q215","False",""
"US202555","BDX_TPI: WW27 Rev 27F0 TP 3rd Integrator","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202554","BDX_TPI: WW27 Rev 27F0 TP 2nd Integrator","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202553","BDX_TPI: WW27 Rev 27F0 TP 1st Integrator","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202552","BDX_TPI: WW27 Base TP integration Integrator","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202551","BDX_TPI: WW25 Rev 25E0 TP 3rd Integrator","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202550","BDX_TPI: WW25 Rev 25E0 TP 2nd Integrator","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202549","BDX_TPI: WW25 Rev 25E0 TP 1st Integrator","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202548","BDX_TPI: WW25 Base TP integration Integrator","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202547","BDX_TPI: WW23 Rev 23D0 TP 3rd Integrator","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Class TPI - Rave","0","Q215","False",""
"US202546","BDX_TPI: WW23 Rev 23D0 TP 2st Integrator","Defined","8.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Class TPI - Rave","0","Q215","False",""
"US202545","BDX_TPI: WW23 Rev 23D0 TP 1st Integrator","Defined","8.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Class TPI - Rave","0","Q215","False",""
"US202544","BDX_TPI:WW23 Base TP integration Integrator","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Class TPI - Rave","0","Q215","False",""
"US202543","BDX_TPI: WW15-Patch21 Rev 15O5 TP Integration","Defined","2.0","Feature F4243: BDX ML Q215 L0 EP4S ES2 Complete in ww15-patch21 TP","Class TPI - Rave","0","Q215","False",""
"US202542","BDX_TPI: WW21 Rev 21C0 TP 2st Integrator","Defined","8.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Class TPI - Rave","0","Q215","False",""
"US202541","BDX_TPI: WW21 Rev 21C0 TP 1st Integrator","Defined","8.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Class TPI - Rave","0","Q215","False",""
"US202540","BDX_TPI: WW21 Base TP integration Integrator","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Class TPI - Rave","0","Q215","False",""
"US202539","BDX_TPI: WW15-Patch19 Rev 15O4 TP Integration","Defined","2.0","Feature F4241: BDX ML Q215 A2 EX ES2 Complete in ww15-patch19 TP","Class TPI - Rave","0","Q215","False",""
"US202538","BDX_TPI: WW11-Patch19 Rev 11M5 TP Integration","Defined","2.0","Feature F4239: BDX ML Q215 A2 EP4S ES2 Complete in ww11-patch19 TP","Class TPI - Rave","0","Q215","False",""
"US202537","BDX_TPI: WW19 Rev 19B0 TP 2nd Integrator","Defined","8.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Class TPI - Rave","0","Q215","False",""
"US202536","BDX_TPI: WW19 Rev 19B0 TP 1st Integrator","Defined","8.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Class TPI - Rave","0","Q215","False",""
"US202535","BDX_CSE: Update EDC Modules for ww31 Sort TP: All flavors based on MOs changes. Work with Sort Integrator","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202534","BDX_CSE: Continue performing 2nd Level RV for  Valid rejects on previous Story (including Shmoos, Force Flows)","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202533","BDX_CSE: Continue collection of Cold Rejects coming from PG in CRVC and Set Work Orders for 1st Level RV","Defined","2.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202532","BDX_CSE: Perform Audit on ww29 Class vs. Sort TP to understand and escalate differences","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202531","BDX_CSE: Try out Cold PPV plataform with some fused units: good and bad ones to be sure it works for all flavors","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202530","BDX_CSE: Continue performing 2nd Level RV for  Valid rejects on previous Story (including Shmoos, Force Flows)","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202529","BDX_CSE: Continue collection of Cold Rejects coming from PG in CRVC and Set Work Orders for 1st Level RV","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202528","BDX_CSE: Have different meetings with MCM, mPDT, Q&R, Sort PE, Fab PEs, PG folks  to be ready for CSE Evaluations","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202527","BDX_CSE: Perform 2nd Level RV for  Valid rejects on previous Story (include Shmoos, Force Flows, ARV usage)","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202526","BDX_CSE: Collect Cold Rejects coming from PG in CRVC and Set Work Orders for 1st Level RV","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202525","BDX_CSE: Collect information of Material ran ww25 & ww26 in PG. Escalate findings to MOs/PSM","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202524","BDX_CSE: Perform Audit on ww25 Class vs. Sort TP to understand and escalate differences","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202523","BDX_CSE: Keep working with Sort Team to fine tune  ADTLs in Sort for ww25 TP","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202522","BDX_CSE: Update EDC Modules for ww25 Sort TP: All flavors based on MOs changes. Work with Sort Integrator","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202521","BDX_CSE: Get in MCM/PDT Material for Cold Sampling on LCC EP to perform CSE checkpoint","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202520","BDX_CSE: Continue performing 2nd Level RV for  Valid rejects on previous Story (including Shmoos, Force Flows)","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202519","BDX_CSE: Continue collection of Cold Rejects coming from PG in CRVC and Set Work Orders for 1st Level RV","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202518","BDX_CSE: Perform 2nd Level RV for  Valid rejects on previous Story (include Shmoos, Force Flows, ARV usage)","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202517","BDX_CSE: Collect Cold Rejects coming from PG in CRVC and Set Work Orders for 1st Level RV","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202516","BDX_CSE: Perform Audit on ww21 Class vs. Sort TP to understand and escalate differences","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Class TPI - Rave","0","Q215","False",""
"US202515","BDX_CSE: Update EDC Modules for ww23 Sort TP: All flavors based on MOs changes. Work with Sort Integrator","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202514","BDX_CSE: Collect information of Material ran ww21 & ww22 in ATD and PG. Escalate findings to MOs/PSM","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202513","BDX_CSE: Perform Audit on ww19 Class vs. Sort TP to understand and escalate differences","Defined","4.0","Feature F4251: BDX ML Q215 BDX-ML Content matchining between sort and class","Class TPI - Rave","0","Q215","False",""
"US202512","BDX_CSE: Collect information of Material ran ww19 & ww20 in ATD and PG. Escalate findings to MOs/PSM","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
"US202511","BDX_CSE: Keep working with Sort Team to enable  ADTLs in Sort for ww21 TP","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Class TPI - Rave","0","Q215","False",""
